StudentID,StudentName,Grade,Email,AssessmentID,Subject,TotalMarks,QuestionID,CorrectAnswer,ResultID,MarksObtained,Percentage,AttemptDate,TeacherName,AttendanceStatus
STU008324,John Terry,Grade 11,john.terry69@school.edu,ASM00325,Accounts,150,Q008324,D,RES008324,2,1.33,2025-10-26,Mr. Shah,Absent
STU008325,Andrew Nguyen,Class 8,andrew.nguyen276@school.edu,ASM00326,Economics,75,Q008325,D,RES008325,54,72.0,2024-05-22,Ms. Nair,Excused
STU008326,Lois Jenkins,Grade 10,lois.jenkins40@school.edu,ASM00327,Economics,75,Q008326,C,RES008326,35,46.67,2025-01-24,Mrs. Singh,Present
STU008327,Ken Wood,Grade 11,ken.wood827@school.edu,ASM00328,Economics,100,Q008327,B,RES008327,55,55.0,2024-12-14,Mrs. Reddy,Late
STU008328,Michael Sample,Class 7,michael.sample372@school.edu,ASM00329,English,100,Q008328,D,RES008328,18,18.0,2024-06-25,Mr. Verma,Late
STU008329,Jason Metzler,Grade 9,jason.metzler188@school.edu,ASM00330,Accounts,150,Q008329,C,RES008329,57,38.0,2024-08-13,Ms. Nair,Excused
STU008330,Beulah Morse,Class 6,beulah.morse217@school.edu,ASM00331,Physics,150,Q008330,C,RES008330,47,31.33,2025-11-09,Mr. Sharma,Present
STU008331,Randee Sticht,Grade 12,randee.sticht205@school.edu,ASM00332,Computer Science,100,Q008331,B,RES008331,79,79.0,2025-05-24,Mr. Verma,Present
STU008332,Daniel Cole,Grade 10,daniel.cole911@school.edu,ASM00333,Accounts,150,Q008332,C,RES008332,128,85.33,2025-04-13,Ms. Nair,Late
STU008333,Megan Valdovinos,Grade 10,megan.valdovinos749@school.edu,ASM00334,History,50,Q008333,D,RES008333,48,96.0,2024-02-08,Mr. Kumar,Present
STU008334,Martha Buffington,Grade 12,martha.buffington171@school.edu,ASM00335,Computer Science,200,Q008334,B,RES008334,15,7.5,2025-02-14,Mr. Verma,Excused
STU008335,Fred Hammond,Class 6,fred.hammond92@school.edu,ASM00336,English,200,Q008335,A,RES008335,86,43.0,2024-12-05,Ms. Nair,Present
STU008336,Dorothy Curl,Grade 7,dorothy.curl984@school.edu,ASM00337,Geography,50,Q008336,A,RES008336,16,32.0,2025-03-05,Ms. Patel,Present
STU008337,Maria Carter,Grade 12,maria.carter694@school.edu,ASM00338,English,150,Q008337,A,RES008337,43,28.67,2025-10-19,Mr. Sharma,Absent
STU008338,Robert Powell,Grade 6,abc@gmail.com,ASM00339,Physics,200,Q008338,B,RES008338,77,38.5,2025-11-04,Ms. Gupta,Present
STU008339,Carrie Gervais,Grade 6,carrie.gervais737@school.edu,ASM00340,Computer Science,50,Q008339,A,RES008339,35,70.0,2024-05-04,Mr. Kumar,Excused
STU008340,Eugene Ferrell,Grade 12,eugene.ferrell472@school.edu,ASM00341,Geography,75,Q008340,B,RES008340,22,29.33,2025-07-23,Ms. Patel,Absent
STU008341,Alexander Alexander,Class 8,abc@gmail.com,ASM00342,Biology,50,Q008341,D,RES008341,43,86.0,2024-08-12,Ms. Gupta,Present
STU008342,Jamie Robinson,Grade 7,jamie.robinson184@school.edu,ASM00343,Geography,100,Q008342,B,RES008342,78,78.0,2024-01-04,Mr. Joshi,Absent
STU008343,Laurie Mcdaniel,Grade 8,laurie.mcdaniel218@school.edu,ASM00344,Biology,150,Q008343,D,RES008343,122,81.33,2025-07-31,Mr. Joshi,Present
STU008344,Robert Barnes,Grade 9,robert.barnes243@school.edu,ASM00345,Mathematics,150,Q008344,D,RES008344,72,48.0,2024-01-16,Mr. Verma,Late
STU008345,Eloisa Mcdaniel,Grade 11,eloisa.mcdaniel729@school.edu,ASM00346,Accounts,200,Q008345,A,RES008345,6,3.0,2024-10-30,Mr. Verma,Present
STU008347,Robert Chaplin,Class 7,robert.chaplin875@school.edu,ASM00348,English,150,Q008347,D,RES008347,145,96.67,2024-05-02,Mrs. Singh,Late
STU008348,Helen Shelton,Class 7,helen.shelton229@school.edu,ASM00349,Economics,150,Q008348,B,RES008348,73,48.67,2024-04-22,Mrs. Singh,Late
STU008349,Alice Harris,Class 6,abc@gmail.com,ASM00350,Biology,150,Q008349,A,RES008349,3,2.0,2025-10-22,Mr. Shah,Present
STU008350,Melissa Pacheco,Class 6,melissa.pacheco437@school.edu,ASM00351,Accounts,150,Q008350,C,RES008350,19,12.67,2025-04-22,Ms. Patel,Present
STU008353,Wendell Pirrone,Grade 9,abc@gmail.com,ASM00354,History,200,Q008353,B,RES008353,18,9.0,2024-06-28,Mr. Kumar,Late
STU008354,Mary Kuehl,Class 8,mary.kuehl161@school.edu,ASM00355,Computer Science,100,Q008354,A,RES008354,76,76.0,2024-12-11,Mr. Verma,Present
STU008355,Lorena Carpenter,Grade 9,abc@gmail.com,ASM00356,Geography,200,Q008355,D,RES008355,72,36.0,2025-06-04,Mr. Sharma,Absent
STU008356,Daniel Taylor,Grade 11,daniel.taylor421@school.edu,ASM00357,Mathematics,75,Q008356,B,RES008356,48,64.0,2024-02-14,Mrs. Reddy,Absent
STU008357,Lee Serrano,Class 7,lee.serrano146@school.edu,ASM00358,Geography,150,Q008357,D,RES008357,145,96.67,2024-02-27,Ms. Nair,Present
STU008358,Linda Martin,Grade 12,linda.martin187@school.edu,ASM00359,Biology,50,Q008358,D,RES008358,18,36.0,2025-03-09,Mr. Sharma,Excused
STU008359,Ryan Laflam,Grade 10,abc@gmail.com,ASM00360,English,100,Q008359,C,RES008359,4,4.0,2025-08-16,Ms. Patel,Absent
STU008360,Thomas Thorne,Class 8,thomas.thorne333@school.edu,ASM00361,Mathematics,150,Q008360,B,RES008360,78,52.0,2024-07-25,Mr. Joshi,Present
STU008361,Omar Ferrell,Grade 8,omar.ferrell140@school.edu,ASM00362,English,200,Q008361,B,RES008361,195,97.5,2025-11-22,Mr. Shah,Late
STU008362,Alison Coffman,Class 7,alison.coffman953@school.edu,ASM00363,History,100,Q008362,C,RES008362,34,34.0,2025-08-11,Ms. Nair,Present
STU008363,Kermit Schneider,Grade 12,kermit.schneider785@school.edu,ASM00364,Geography,50,Q008363,B,RES008363,49,98.0,2025-02-24,Ms. Nair,Absent
STU008364,Kristie Grenier,Grade 6,kristie.grenier909@school.edu,ASM00365,Biology,100,Q008364,D,RES008364,90,90.0,2024-01-27,Mrs. Reddy,Absent
STU008365,Keith Saleha,Grade 6,abc@gmail.com,ASM00366,Biology,100,Q008365,C,RES008365,78,78.0,2024-08-23,Mr. Shah,Absent
STU008366,Kristie Valdovinos,Grade 7,kristie.valdovinos323@school.edu,ASM00367,Geography,75,Q008366,B,RES008366,24,32.0,2024-06-07,Mrs. Singh,Late
STU008367,Marine Maxwell,Grade 10,marine.maxwell131@school.edu,ASM00368,Physics,200,Q008367,C,RES008367,28,14.0,2024-10-03,Mr. Sharma,Late
STU008368,Judith Church,Grade 7,judith.church422@school.edu,ASM00369,Economics,150,Q008368,D,RES008368,73,48.67,2025-04-09,Mrs. Reddy,Present
STU008369,Manuel Higgins,Class 8,manuel.higgins319@school.edu,ASM00370,Physics,150,Q008369,B,RES008369,27,18.0,2024-12-02,Mrs. Singh,Absent
STU008370,Christopher Sanchez,Grade 11,christopher.sanchez26@school.edu,ASM00371,Chemistry,50,Q008370,B,RES008370,4,8.0,2025-06-09,Mr. Joshi,Present
STU008371,Maria Cockerham,Grade 8,maria.cockerham832@school.edu,ASM00372,History,200,Q008371,D,RES008371,193,96.5,2025-09-11,Mr. Kumar,Excused
STU008372,Olivia Mcdaniel,Class 7,olivia.mcdaniel336@school.edu,ASM00373,Mathematics,50,Q008372,B,RES008372,16,32.0,2024-08-27,Ms. Nair,Excused
STU008374,Marcus Lora,Grade 7,marcus.lora246@school.edu,ASM00375,Chemistry,50,Q008374,C,RES008374,5,10.0,2025-02-04,Mrs. Singh,Present
STU008375,Norman Concepcion,Grade 10,abc@gmail.com,ASM00376,History,100,Q008375,A,RES008375,17,17.0,2024-09-09,Ms. Patel,Excused
STU008376,Ann Goldstein,Grade 12,ann.goldstein794@school.edu,ASM00377,Biology,200,Q008376,D,RES008376,128,64.0,2024-10-25,Ms. Gupta,Excused
STU008377,Joey Sterling,Grade 12,joey.sterling283@school.edu,ASM00378,Computer Science,50,Q008377,D,RES008377,35,70.0,2024-11-14,Mr. Shah,Excused
STU008378,Peter Robinson,Grade 11,peter.robinson392@school.edu,ASM00379,Accounts,200,Q008378,A,RES008378,74,37.0,2025-08-23,Mr. Shah,Late
STU008379,Ronald Bontrager,Grade 11,abc@gmail.com,ASM00380,Chemistry,50,Q008379,A,RES008379,36,72.0,2024-07-29,Ms. Gupta,Excused
STU008380,Susan Schultz,Grade 8,abc@gmail.com,ASM00381,Economics,75,Q008380,D,RES008380,0,0.0,2025-10-13,Mr. Joshi,Present
STU008381,Samantha Santos,Class 8,samantha.santos86@school.edu,ASM00382,Chemistry,150,Q008381,C,RES008381,22,14.67,2024-01-04,Ms. Nair,Excused
STU008382,William Baker,Grade 11,william.baker38@school.edu,ASM00383,English,150,Q008382,A,RES008382,46,30.67,2024-02-21,Ms. Gupta,Absent
STU008383,Bobby Siske,Grade 9,bobby.siske374@school.edu,ASM00384,Mathematics,100,Q008383,A,RES008383,34,34.0,2024-08-01,Mrs. Singh,Present
STU008384,Dayna Bryan,Grade 9,abc@gmail.com,ASM00385,English,150,Q008384,D,RES008384,53,35.33,2025-09-13,Mr. Joshi,Absent
STU008385,Jose Andres,Grade 7,jose.andres576@school.edu,ASM00386,Computer Science,75,Q008385,A,RES008385,42,56.0,2024-11-11,Ms. Gupta,Excused
STU008386,Miranda Miller,Class 6,miranda.miller754@school.edu,ASM00387,Biology,75,Q008386,B,RES008386,65,86.67,2024-06-20,Ms. Nair,Late
STU008387,Daryl King,Class 6,daryl.king385@school.edu,ASM00388,Computer Science,150,Q008387,A,RES008387,49,32.67,2025-09-26,Mr. Kumar,Absent
STU008388,Numbers Napper,Grade 7,numbers.napper217@school.edu,ASM00389,Chemistry,150,Q008388,A,RES008388,6,4.0,2024-02-11,Mr. Shah,Absent
STU008389,Paula Lor,Grade 8,paula.lor490@school.edu,ASM00390,Computer Science,100,Q008389,A,RES008389,69,69.0,2024-11-29,Mr. Joshi,Absent
STU008390,Ruth Abbott,Grade 10,ruth.abbott299@school.edu,ASM00391,Accounts,150,Q008390,B,RES008390,105,70.0,2024-03-17,Mr. Shah,Present
STU008391,Regina Crouch,Grade 10,regina.crouch492@school.edu,ASM00392,English,150,Q008391,B,RES008391,142,94.67,2024-02-09,Mr. Joshi,Absent
STU008392,Andrew Mathis,Grade 12,andrew.mathis442@school.edu,ASM00393,Chemistry,200,Q008392,B,RES008392,197,98.5,2025-08-21,Ms. Patel,Late
STU008393,Alfredo Morse,Grade 10,alfredo.morse488@school.edu,ASM00394,Mathematics,150,Q008393,A,RES008393,142,94.67,2024-01-30,Mr. Shah,Present
STU008394,Brenda Packer,Class 6,brenda.packer528@school.edu,ASM00395,Chemistry,75,Q008394,C,RES008394,65,86.67,2024-11-07,Mrs. Reddy,Excused
STU008395,Tonie Swagerty,Class 8,tonie.swagerty478@school.edu,ASM00396,Chemistry,150,Q008395,B,RES008395,108,72.0,2024-12-25,Mr. Joshi,Excused
STU008396,Deborah Fisher,Grade 7,deborah.fisher604@school.edu,ASM00397,Accounts,200,Q008396,B,RES008396,143,71.5,2025-06-12,Mr. Sharma,Late
STU008397,Mary Wilson,Grade 11,abc@gmail.com,ASM00398,Accounts,200,Q008397,D,RES008397,70,35.0,2024-12-26,Mr. Shah,Late
STU008399,Judy Buffington,Grade 6,judy.buffington820@school.edu,ASM00400,Accounts,75,Q008399,A,RES008399,62,82.67,2024-02-07,Mr. Verma,Present
STU008400,Willard Eastman,Grade 8,willard.eastman812@school.edu,ASM00401,Mathematics,100,Q008400,B,RES008400,52,52.0,2024-03-01,Ms. Patel,Present
STU008401,Orlando Rissell,Class 6,orlando.rissell391@school.edu,ASM00402,Biology,200,Q008401,D,RES008401,44,22.0,2024-08-16,Ms. Nair,Late
STU008402,Margaret Johnson,Grade 6,margaret.johnson805@school.edu,ASM00403,Physics,200,Q008402,D,RES008402,99,49.5,2025-05-21,Ms. Nair,Present
STU008403,Cindy Packer,Grade 6,cindy.packer378@school.edu,ASM00404,Computer Science,150,Q008403,D,RES008403,88,58.67,2025-10-19,Mrs. Singh,Excused
STU008404,Sophia Cobb,Grade 7,sophia.cobb210@school.edu,ASM00405,English,200,Q008404,B,RES008404,41,20.5,2025-12-25,Mr. Kumar,Absent
STU008405,Dayna Napper,Grade 6,abc@gmail.com,ASM00406,Chemistry,75,Q008405,A,RES008405,7,9.33,2024-06-08,Mr. Verma,Late
STU008406,Bill Moore,Grade 11,bill.moore944@school.edu,ASM00407,Computer Science,200,Q008406,A,RES008406,132,66.0,2024-01-24,Mr. Verma,Present
STU008407,Laurie Morse,Grade 7,laurie.morse110@school.edu,ASM00408,Economics,100,Q008407,C,RES008407,10,10.0,2024-01-31,Mr. Kumar,Excused
STU008408,Robert Brooks,Grade 9,robert.brooks900@school.edu,ASM00409,Mathematics,100,Q008408,C,RES008408,52,52.0,2025-04-15,Mr. Joshi,Excused
STU008409,Rachel Mompoint,Grade 10,rachel.mompoint757@school.edu,ASM00410,History,50,Q008409,D,RES008409,3,6.0,2025-12-16,Mrs. Singh,Late
STU008410,Dave Packer,Grade 11,dave.packer923@school.edu,ASM00411,Mathematics,150,Q008410,D,RES008410,29,19.33,2024-04-29,Ms. Patel,Excused
STU008411,Rebekah Briggs,Grade 11,abc@gmail.com,ASM00412,Economics,75,Q008411,B,RES008411,20,26.67,2025-11-27,Mr. Shah,Present
STU008412,Helen Ware,Class 6,helen.ware990@school.edu,ASM00413,Biology,150,Q008412,B,RES008412,109,72.67,2025-08-02,Ms. Nair,Late
STU008414,Richard East,Grade 9,richard.east477@school.edu,ASM00415,Economics,200,Q008414,A,RES008414,194,97.0,2024-06-08,Mrs. Reddy,Present
STU008416,Steve Jensen,Grade 8,steve.jensen416@school.edu,ASM00417,History,50,Q008416,B,RES008416,23,46.0,2025-05-15,Mr. Kumar,Absent
STU008417,Paula Fleischman,Class 6,paula.fleischman947@school.edu,ASM00418,English,75,Q008417,A,RES008417,31,41.33,2025-07-17,Mrs. Reddy,Excused
STU008418,Bonnie Benton,Grade 9,bonnie.benton775@school.edu,ASM00419,Biology,150,Q008418,A,RES008418,30,20.0,2024-09-09,Mr. Joshi,Late
STU008419,Megan Darden,Grade 10,megan.darden192@school.edu,ASM00420,English,200,Q008419,B,RES008419,129,64.5,2025-03-05,Mr. Shah,Absent
STU008420,Mary Klein,Grade 9,mary.klein888@school.edu,ASM00421,History,150,Q008420,C,RES008420,17,11.33,2025-08-16,Mr. Sharma,Absent
STU008422,Luis Guimond,Class 6,luis.guimond536@school.edu,ASM00423,History,200,Q008422,C,RES008422,27,13.5,2025-04-02,Mrs. Singh,Late
STU008423,Luigi Vanaria,Grade 8,luigi.vanaria106@school.edu,ASM00424,Accounts,150,Q008423,B,RES008423,0,0.0,2024-09-19,Mr. Joshi,Present
STU008424,Larry Spillett,Class 8,larry.spillett617@school.edu,ASM00425,Geography,150,Q008424,C,RES008424,11,7.33,2025-03-09,Mr. Shah,Late
STU008425,Brian Gamble,Class 8,abc@gmail.com,ASM00426,Economics,200,Q008425,C,RES008425,117,58.5,2025-09-05,Mr. Joshi,Excused
STU008426,Francine Frey,Class 8,francine.frey285@school.edu,ASM00427,Economics,50,Q008426,D,RES008426,18,36.0,2025-06-30,Mr. Verma,Present
STU008427,Robert Cady,Grade 12,robert.cady701@school.edu,ASM00428,Mathematics,150,Q008427,B,RES008427,138,92.0,2024-03-22,Mr. Shah,Present
STU008428,Billy Davis,Class 7,billy.davis39@school.edu,ASM00429,Mathematics,200,Q008428,B,RES008428,168,84.0,2024-01-18,Mr. Kumar,Present
STU008430,Julie Harris,Grade 7,julie.harris718@school.edu,ASM00431,Accounts,200,Q008430,C,RES008430,90,45.0,2024-06-22,Mr. Verma,Excused
STU008431,April Boyer,Grade 9,april.boyer673@school.edu,ASM00432,Chemistry,75,Q008431,C,RES008431,60,80.0,2024-10-09,Mr. Joshi,Excused
STU008432,Lisa Maisenbacher,Grade 7,lisa.maisenbacher894@school.edu,ASM00433,History,200,Q008432,D,RES008432,133,66.5,2024-01-10,Mrs. Reddy,Absent
STU008433,Timothy Grenier,Grade 10,timothy.grenier196@school.edu,ASM00434,Geography,200,Q008433,C,RES008433,69,34.5,2024-05-19,Mrs. Singh,Absent
STU008434,Timothy Cimini,Grade 12,timothy.cimini7@school.edu,ASM00435,Geography,200,Q008434,C,RES008434,161,80.5,2025-10-11,Mr. Verma,Present
STU008436,Summer Packer,Grade 6,abc@gmail.com,ASM00437,Accounts,75,Q008436,C,RES008436,39,52.0,2024-06-24,Ms. Nair,Excused
STU008437,Marvin Keaton,Class 6,marvin.keaton798@school.edu,ASM00438,Mathematics,200,Q008437,A,RES008437,151,75.5,2024-10-11,Ms. Gupta,Absent
STU008438,Maria Goldstein,Grade 10,maria.goldstein998@school.edu,ASM00439,History,200,Q008438,C,RES008438,36,18.0,2025-10-23,Mr. Joshi,Late
STU008439,Kelsey Bane,Grade 6,kelsey.bane519@school.edu,ASM00440,English,150,Q008439,B,RES008439,68,45.33,2025-01-21,Mr. Kumar,Absent
STU008440,Carrie Toti,Class 7,carrie.toti129@school.edu,ASM00441,Physics,150,Q008440,A,RES008440,30,20.0,2024-12-27,Mr. Verma,Absent
STU008441,Tara Bane,Class 8,tara.bane939@school.edu,ASM00442,Economics,150,Q008441,B,RES008441,125,83.33,2024-12-08,Mrs. Reddy,Present
STU008442,Micah Lanier,Class 6,micah.lanier12@school.edu,ASM00443,Accounts,100,Q008442,C,RES008442,57,57.0,2025-05-08,Ms. Gupta,Absent
STU008443,Kimberly Mccoy,Grade 12,kimberly.mccoy858@school.edu,ASM00444,Physics,75,Q008443,A,RES008443,40,53.33,2024-11-08,Mr. Kumar,Present
STU008444,Regina Nunes,Grade 7,abc@gmail.com,ASM00445,Geography,50,Q008444,B,RES008444,1,2.0,2024-02-09,Mr. Kumar,Late
STU008445,Kelli Baker,Grade 10,kelli.baker95@school.edu,ASM00446,Mathematics,50,Q008445,D,RES008445,0,0.0,2024-01-15,Mrs. Reddy,Excused
STU008447,Sara Gonzalez,Class 8,sara.gonzalez980@school.edu,ASM00448,Computer Science,75,Q008447,D,RES008447,35,46.67,2025-09-05,Mrs. Singh,Absent
STU008448,Hermine Lester,Class 8,hermine.lester997@school.edu,ASM00449,Mathematics,200,Q008448,C,RES008448,46,23.0,2024-05-09,Ms. Nair,Present
STU008449,Billy Hill,Grade 11,billy.hill739@school.edu,ASM00450,English,150,Q008449,C,RES008449,147,98.0,2025-08-07,Mr. Joshi,Present
STU008450,David Johnson,Class 8,david.johnson614@school.edu,ASM00451,Mathematics,100,Q008450,B,RES008450,21,21.0,2024-08-10,Mrs. Reddy,Excused
STU008451,Tina Davis,Grade 9,tina.davis809@school.edu,ASM00452,Chemistry,100,Q008451,D,RES008451,11,11.0,2025-10-21,Mr. Shah,Present
STU008452,Frances Johnson,Grade 6,frances.johnson203@school.edu,ASM00453,History,150,Q008452,A,RES008452,58,38.67,2025-12-26,Mrs. Reddy,Absent
STU008454,Tara Caro,Grade 12,tara.caro918@school.edu,ASM00455,History,200,Q008454,A,RES008454,165,82.5,2025-08-27,Mrs. Singh,Excused
STU008455,Freda Johnson,Grade 8,freda.johnson802@school.edu,ASM00456,Biology,50,Q008455,D,RES008455,12,24.0,2025-05-13,Mr. Joshi,Absent
STU008456,Summer Spivey,Grade 11,summer.spivey119@school.edu,ASM00457,Economics,150,Q008456,A,RES008456,53,35.33,2024-03-17,Mr. Joshi,Present
STU008457,Lorena Brown,Grade 8,lorena.brown605@school.edu,ASM00458,Biology,75,Q008457,B,RES008457,55,73.33,2024-08-14,Mrs. Singh,Absent
STU008458,Robert White,Grade 11,abc@gmail.com,ASM00459,English,200,Q008458,D,RES008458,29,14.5,2025-12-29,Mrs. Singh,Present
STU008459,Mark Valentine,Grade 11,mark.valentine846@school.edu,ASM00460,Chemistry,100,Q008459,B,RES008459,99,99.0,2024-01-05,Mrs. Singh,Present
STU008460,Luis Houston,Class 7,luis.houston686@school.edu,ASM00461,History,150,Q008460,C,RES008460,24,16.0,2025-10-17,Ms. Gupta,Excused
STU008461,Jovita Talton,Class 6,jovita.talton999@school.edu,ASM00462,Mathematics,200,Q008461,D,RES008461,162,81.0,2024-04-16,Mr. Joshi,Excused
STU008462,Robin Blunt,Grade 7,robin.blunt495@school.edu,ASM00463,Computer Science,75,Q008462,A,RES008462,50,66.67,2025-12-16,Mrs. Reddy,Present
STU008463,Tom Maxwell,Grade 8,tom.maxwell961@school.edu,ASM00464,Chemistry,100,Q008463,C,RES008463,32,32.0,2025-03-10,Ms. Patel,Present
STU008464,James Swearingen,Grade 12,james.swearingen176@school.edu,ASM00465,Economics,150,Q008464,D,RES008464,126,84.0,2024-06-22,Mr. Kumar,Late
STU008465,Bobby Cavender,Grade 7,bobby.cavender358@school.edu,ASM00466,History,150,Q008465,B,RES008465,92,61.33,2025-01-29,Mr. Joshi,Late
STU008466,Jason Serrano,Class 8,jason.serrano984@school.edu,ASM00467,Mathematics,75,Q008466,D,RES008466,63,84.0,2025-04-24,Mr. Shah,Present
STU008467,Mark Lewis,Grade 6,mark.lewis304@school.edu,ASM00468,Physics,75,Q008467,A,RES008467,39,52.0,2024-03-01,Mr. Joshi,Present
STU008468,Beulah Mathis,Grade 7,beulah.mathis126@school.edu,ASM00469,English,75,Q008468,C,RES008468,38,50.67,2025-11-25,Mr. Sharma,Late
STU008469,John Crouch,Class 7,john.crouch410@school.edu,ASM00470,History,200,Q008469,C,RES008469,176,88.0,2024-05-25,Ms. Nair,Present
STU008470,Lorena Nunes,Class 8,lorena.nunes360@school.edu,ASM00471,Physics,50,Q008470,A,RES008470,11,22.0,2025-09-24,Mr. Verma,Late
STU008471,Judy Branson,Grade 10,abc@gmail.com,ASM00472,English,75,Q008471,A,RES008471,22,29.33,2024-01-22,Mrs. Reddy,Excused
STU008473,James Kelley,Class 7,james.kelley81@school.edu,ASM00474,English,200,Q008473,B,RES008473,172,86.0,2025-06-27,Ms. Gupta,Absent
STU008474,Robert Pirrone,Grade 11,robert.pirrone202@school.edu,ASM00475,Geography,75,Q008474,C,RES008474,26,34.67,2025-11-21,Mr. Shah,Absent
STU008475,Phillip Rees,Class 6,phillip.rees123@school.edu,ASM00476,English,200,Q008475,D,RES008475,128,64.0,2024-07-27,Mr. Verma,Absent
STU008476,Carlos Stahlberg,Grade 6,carlos.stahlberg790@school.edu,ASM00477,History,200,Q008476,B,RES008476,82,41.0,2024-05-19,Mr. Sharma,Present
STU008477,Rachel Courtwright,Grade 11,rachel.courtwright523@school.edu,ASM00478,Computer Science,150,Q008477,D,RES008477,123,82.0,2024-02-04,Ms. Gupta,Absent
STU008478,Bonnie Ellis,Grade 12,bonnie.ellis669@school.edu,ASM00479,Mathematics,200,Q008478,C,RES008478,151,75.5,2025-12-06,Mr. Shah,Late
STU008479,Steve Bethea,Grade 9,steve.bethea615@school.edu,ASM00480,Computer Science,50,Q008479,C,RES008479,32,64.0,2025-05-26,Mr. Shah,Present
STU008482,Benjamin Thompson,Grade 11,benjamin.thompson249@school.edu,ASM00483,Computer Science,50,Q008482,A,RES008482,10,20.0,2025-12-27,Ms. Patel,Absent
STU008483,Thomas Humphrey,Class 7,thomas.humphrey878@school.edu,ASM00484,Mathematics,200,Q008483,C,RES008483,127,63.5,2025-07-11,Mr. Sharma,Present
STU008485,Patricia Henning,Class 7,patricia.henning52@school.edu,ASM00486,Mathematics,50,Q008485,A,RES008485,43,86.0,2025-07-24,Mr. Sharma,Present
STU008486,Stanley Rees,Class 8,stanley.rees212@school.edu,ASM00487,Mathematics,100,Q008486,A,RES008486,40,40.0,2025-11-04,Ms. Patel,Late
STU008487,Brenda Schuler,Class 7,brenda.schuler242@school.edu,ASM00488,History,75,Q008487,D,RES008487,23,30.67,2024-11-03,Mrs. Singh,Excused
STU008488,Jesse Klein,Grade 6,jesse.klein114@school.edu,ASM00489,Physics,200,Q008488,A,RES008488,164,82.0,2024-09-17,Mr. Kumar,Excused
STU008489,Sandra Cavender,Class 6,sandra.cavender132@school.edu,ASM00490,English,100,Q008489,B,RES008489,41,41.0,2024-08-23,Mr. Joshi,Present
STU008490,Martha Rollinger,Class 6,martha.rollinger867@school.edu,ASM00491,History,50,Q008490,A,RES008490,19,38.0,2025-08-08,Mr. Verma,Absent
STU008492,Linda Terry,Class 6,linda.terry222@school.edu,ASM00493,Biology,200,Q008492,D,RES008492,129,64.5,2025-05-19,Mr. Sharma,Excused
STU008493,Amanda Clyde,Class 6,abc@gmail.com,ASM00494,Mathematics,50,Q008493,D,RES008493,31,62.0,2024-05-13,Mr. Joshi,Late
STU008494,Joshua Waldron,Grade 12,joshua.waldron468@school.edu,ASM00495,Biology,50,Q008494,C,RES008494,42,84.0,2024-03-23,Mrs. Singh,Present
STU008495,Harry Leach,Grade 9,abc@gmail.com,ASM00496,Computer Science,50,Q008495,A,RES008495,48,96.0,2024-04-05,Mrs. Singh,Present
STU008496,Rudolph Austin,Grade 8,abc@gmail.com,ASM00497,English,100,Q008496,A,RES008496,81,81.0,2024-02-25,Mr. Verma,Absent
STU008497,Robert Neeley,Grade 6,robert.neeley722@school.edu,ASM00498,Geography,100,Q008497,C,RES008497,27,27.0,2024-03-18,Mr. Sharma,Late
